3905,RecvInput,804869600,804869628,28
3334,SendDistance,804989228,805007164,17936
3906,RecvInput,805074664,805074692,28
3335,SendDistance,805211388,805229544,18156
3907,RecvInput,805279760,805279784,24
3336,SendDistance,805433568,805451740,18172
3908,RecvInput,805484828,805484852,24
3909,RecvInput,805707004,805707028,24
3337,SendDistance,805748716,805767028,18312
3910,RecvInput,805912080,805912104,24
3338,SendDistance,805980444,806085152,104708
3911,RecvInput,806117144,806117168,24
3912,RecvInput,806339320,806339344,24
3339,SendDistance,806381020,806399532,18512
3913,RecvInput,806544396,806544420,24
3340,SendDistance,806612752,806631488,18736
3914,RecvInput,806749476,806749500,24
3341,SendDistance,806834920,806939628,104708
3915,RecvInput,806954520,806954548,28
3916,RecvInput,807193796,807193820,24
3342,SendDistance,807235500,807254452,18952
3917,RecvInput,807398876,807398900,24
3343,SendDistance,807467236,807571936,104700
3918,RecvInput,807603952,807603976,24
3919,RecvInput,807826156,807826180,24
3344,SendDistance,807867856,807972584,104728
3920,RecvInput,808031252,808031276,24
3921,RecvInput,808236324,808236352,28
3345,SendDistance,808185056,808331512,146456
3922,RecvInput,808441432,808441456,24
3346,SendDistance,808543984,808648700,104716
3923,RecvInput,808646528,808646552,24
3924,RecvInput,808902892,808902916,24
3347,SendDistance,808944596,809049320,104724
3925,RecvInput,809107996,809108020,24
3348,SendDistance,809261824,809286908,25084
3926,RecvInput,809313092,809313120,28
3927,RecvInput,809535276,809535304,28
3349,SendDistance,809576980,809681708,104728
3928,RecvInput,809740376,809740400,24
3929,RecvInput,809945472,809945496,24
3350,SendDistance,809894204,810040648,146444
3930,RecvInput,810150548,810150572,24
3351,SendDistance,810253092,810357796,104704
3931,RecvInput,810355644,810355668,24
3932,RecvInput,810612028,810612056,28
3352,SendDistance,810653752,810758472,104720
3933,RecvInput,810817096,810817120,24
3353,SendDistance,810970920,810997448,26528
3934,RecvInput,811022200,811022228,28
3935,RecvInput,811244404,811244428,24
3354,SendDistance,811286116,811390844,104728
3936,RecvInput,811449464,811449488,24
3355,SendDistance,811603288,811628416,25128
3937,RecvInput,811654568,811654596,28
3938,RecvInput,811876776,811876800,24
3356,SendDistance,811918488,811943512,25024
3939,RecvInput,812081848,812081872,24
3357,SendDistance,812150212,812254912,104700
3940,RecvInput,812286952,812286984,32
3941,RecvInput,812509156,812509180,24
3358,SendDistance,812550872,812575948,25076
3942,RecvInput,812714232,812714256,24
3359,SendDistance,812782604,812809208,26604
3943,RecvInput,812919336,812919364,28
3360,SendDistance,813021892,813126604,104712
3944,RecvInput,813124432,813124456,24
3945,RecvInput,813380796,813380824,28
3361,SendDistance,813422512,813449068,26556
3946,RecvInput,813585896,813585924,28
3362,SendDistance,813654268,813758976,104708
3947,RecvInput,813790992,813791016,24
3948,RecvInput,814013172,814013200,28
3363,SendDistance,814054884,814069364,14480
3949,RecvInput,814218280,814218304,24
3364,SendDistance,814286644,814310812,24168
3950,RecvInput,814423376,814423404,28
3365,SendDistance,814525920,814550076,24156
3951,RecvInput,814628460,814628488,28
3366,SendDistance,814765188,814789356,24168
3952,RecvInput,814833564,814833588,24
3953,RecvInput,815038672,815038700,28
3367,SendDistance,815080388,815104512,24124
3954,RecvInput,815243744,815243768,24
3368,SendDistance,815312104,815336316,24212
3955,RecvInput,815448844,815448872,28
3369,SendDistance,815551396,815575556,24160
3956,RecvInput,815653956,815653980,24
3370,SendDistance,815790680,815814860,24180
3957,RecvInput,815859040,815859064,24
3958,RecvInput,816064140,816064164,24
3371,SendDistance,816105852,816130044,24192
3959,RecvInput,816269240,816269264,24
3372,SendDistance,816337600,816361808,24208
3960,RecvInput,816474320,816474348,28
3373,SendDistance,816576864,816601152,24288
3961,RecvInput,816679424,816679448,24
