t14298,RecvInput,2953163452,2953163476,24
d0
t11652,SendDistance,2953208276,2953313000,104724
t14299,RecvInput,2953368520,2953368544,24
d296
t11653,SendDistance,2953522332,2953546688,24356
t14300,RecvInput,2953573592,2953573620,28
t14301,RecvInput,2953812856,2953812884,28
d205
t11654,SendDistance,2953857692,2953876628,18936
t14302,RecvInput,2954017928,2954017952,24
d0
t11655,SendDistance,2954086288,2954191008,104720
t14303,RecvInput,2954222996,2954223024,28
t14304,RecvInput,2954445168,2954445196,28
d293
t11656,SendDistance,2954489996,2954514176,24180
t14305,RecvInput,2954650240,2954650264,24
d0
t11657,SendDistance,2954735692,2954840396,104704
t14306,RecvInput,2954855312,2954855336,24
t14307,RecvInput,2955094572,2955094596,24
d225
t11658,SendDistance,2955139400,2955159548,20148
t14308,RecvInput,2955299640,2955299664,24
d293
t11659,SendDistance,2955368000,2955392132,24132
t14309,RecvInput,2955504724,2955504748,24
d296
t11660,SendDistance,2955607256,2955631592,24336
t14310,RecvInput,2955709784,2955709808,24
d295
t11661,SendDistance,2955846500,2955870776,24276
t14311,RecvInput,2955914864,2955914888,24
t14312,RecvInput,2956137048,2956137076,28
d294
t11662,SendDistance,2956181884,2956206088,24204
t14313,RecvInput,2956342096,2956342124,28
d296
t11663,SendDistance,2956427544,2956451876,24332
t14314,RecvInput,2956547176,2956547204,28
d295
t11664,SendDistance,2956666812,2956691092,24280
t14315,RecvInput,2956752260,2956752288,28
d294
t11665,SendDistance,2956906068,2956930292,24224
t14316,RecvInput,2956957328,2956957360,32
t14317,RecvInput,2957196592,2957196620,28
d294
t11666,SendDistance,2957241420,2957265624,24204
t14318,RecvInput,2957401668,2957401696,28
d295
t11667,SendDistance,2957487120,2957511404,24284
t14319,RecvInput,2957606728,2957606756,28
d295
t11668,SendDistance,2957726356,2957750628,24272
t14320,RecvInput,2957811812,2957811836,24
d295
t11669,SendDistance,2957965624,2957989908,24284
t14321,RecvInput,2958016896,2958016920,24
t14322,RecvInput,2958256168,2958256192,24
d0
t11670,SendDistance,2958301000,2958405724,104724
t14323,RecvInput,2958461224,2958461248,24
d293
t11671,SendDistance,2958615040,2958639192,24152
t14324,RecvInput,2958666300,2958666328,28
t14325,RecvInput,2958905564,2958905592,28
d0
t11672,SendDistance,2958950388,2959055116,104728
t14326,RecvInput,2959110628,2959110656,28
d297
t11673,SendDistance,2959264440,2959288840,24400
